x,true,run_0
-8.0,1.7708679390146084e-07,0.0035605054598630104
-7.959899749373434,2.041512829883681e-07,0.00372512968290266
-7.919799498746867,2.3518394464039053e-07,0.003891361419775929
-7.879699248120301,2.7074026238413256e-07,0.004058793468838835
-7.839598997493734,3.114495007249845e-07,0.004227001359435395
-7.799498746867168,3.5802392627088053e-07,0.004395545357008507
-7.7593984962406015,4.1126910049578296e-07,0.004563972610747807
-7.719298245614035,4.720953578767507e-07,0.0047318194267977785
-7.679197994987469,5.415305938268848e-07,0.004898613649106666
-7.639097744360902,6.207344983698981e-07,0.00506387712936857
-7.598997493734336,7.110143839055094e-07,0.005227128267204286
-7.5588972431077694,8.138427687433938e-07,0.005387884601739312
-7.518796992481203,9.30876892381448e-07,0.005545665436062833
-7.478696741854637,1.0639803538154806e-06,0.00569999447667118
-7.43859649122807,1.2152470805342988e-06,0.005850402470890828
-7.398496240601504,1.3870278533170111e-06,0.005996429826407894
-7.358395989974937,1.5819596305460795e-06,0.006137629198366895
-7.318295739348371,1.8029979355147523e-06,0.006273568030999699
-7.2781954887218046,2.0534525911718587e-06,0.0064038310423602494
-7.238095238095238,2.337027108936188e-06,0.006528022642423807
-7.197994987468672,2.6578620616472394e-06,0.006645769276511346
-7.157894736842105,3.0205827954122407e-06,0.00675672168767136
-7.117794486215539,3.43035186106715e-06,0.006860557093244673
-7.0776942355889725,3.892926573188451e-06,0.006956981272307926
-7.037593984962406,4.414722133060191e-06,0.007045730561998178
-6.99749373433584,5.002880781692456e-06,0.0071265737618287335
-6.957393483709273,5.6653474798660545e-06,0.00719931394598682
-6.917293233082707,6.410952644193102e-06,0.007263790184235702
-6.87719298245614,7.249502501267201e-06,0.00731987917241381
-6.837092731829574,8.191877656046891e-06,0.0073674967736270455
-6.796992481203008,9.250140505569615e-06,0.007406599471071147
-6.756892230576441,1.043765216480787e-05,0.007437185733011252
-6.716791979949875,1.1769199607810338e-05,0.007459297289806047
-6.676691729323308,1.3261133764050484e-05,0.007473020322022063
-6.636591478696742,1.4931519346940666e-05,0.007478486557674764
-6.5964912280701755,1.680029722854003e-05,0.0074758742754973346
-6.556390977443609,1.888946021134215e-05,0.007465409209920957
-6.516290726817043,2.1223243084394027e-05,0.007447365352199824
-6.476190476190476,2.3828327886561723e-05,0.007422065640881009
-6.43609022556391,2.6734065334176087e-05,0.007389882533653621
-6.3959899749373434,2.9972713403187667e-05,0.007351238451563458
-6.355889724310777,3.3579694086920885e-05,0.007306606085695645
-6.315789473684211,3.7593869379091785e-05,0.007256508555751661
-6.275689223057644,4.205783755746007e-05,0.0072015194095169524
-6.235588972431078,4.701825086579511e-05,0.007142262452063253
-6.195488721804511,5.252615571019043e-05,0.00707941139368023
-6.155388471177945,5.8637356499560525e-05,0.0070136893060017145
-6.1152882205513786,6.541280426876201e-05,0.006945867876590985
-6.075187969924812,7.291901122552447e-05,0.006876766453377796
-6.035087719298246,8.122849235854941e-05,0.006807250871788218
-5.994987468671679,9.04202352329981e-05,0.006738232059160278
-5.954887218045113,0.00010058019908036393,0.006670664413068392
-5.9147869674185465,0.00011180184426161852,0.006605543952454987
-5.87468671679198,0.00012418669314470944,0.006543906242949354
-5.834586466165414,0.00013784492338911507,0.006486824100395616
-5.794486215538847,0.00015289599457038127,0.006435405079363873
-5.754385964912281,0.00016946930900549502,0.006390788756226846
-5.714285714285714,0.00018770490755471616,0.006354143819191804
-5.674185463659148,0.00020775420107621396,0.006326664980426191
-5.634085213032582,0.00022978073809568075,0.0063095697280469345
-5.593984962406015,0.0002539610091231666,0.006304094938200502
-5.553884711779449,0.00028048528790287425,0.006311493369688312
-5.513784461152882,0.0003095585097177936,0.00633303006553843
-5.473684210526316,0.00034140118668910376,0.006369978687541982
-5.4335839598997495,0.0003762503598095301,0.006423617811019177
-5.393483709273183,0.0004143605872297225,0.006495227207919133
-5.353383458646617,0.0004560049680766886,0.0065860841467604795
-5.31328320802005,0.0005014762008229084,0.00669745973786377
-5.273182957393484,0.0005510876749436961,0.006830615351798402
-5.2330827067669174,0.0006051745942984059,0.006986799137959259
-5.192982456140351,0.0006640951303481692,0.00716724266870544
-5.152882205513785,0.0007282316029790558,0.007373157732545069
-5.112781954887218,0.0007979916863351274,0.007605733297457228
-5.072681704260652,0.0008738096366812347,0.007866132662631966
-5.032581453634085,0.0009561475389111598,0.008155490813719515
-4.992481203007519,0.0010454965678937528,0.00847491199315406
-4.9523809523809526,0.0011423782604089447,0.008825467493308701
-4.912280701754386,0.00124734579296838,0.009208193676204925
-4.87218045112782,0.0013609852603432898,0.009624090219307931
-4.832080200501253,0.0014839169491369312,0.010074118582659471
-4.791979949874687,0.0016167966002425625,0.01055920068830719
-4.7518796992481205,0.0017603166535226453,0.011080217798764077
-4.711779448621554,0.0019152074675335697,0.011638009577153876
-4.671679197994988,0.0020822385066053234,0.012233373307851065
-4.631578947368421,0.0022622194870705317,0.012867063252889712
-4.591478696741855,0.002456001473925473,0.013539790116274058
-4.551378446115288,0.002664477918700775,0.014252220585652876
-4.511278195488722,0.002888585628825604,0.015004976918691085
-4.471177944862156,0.0031293056582903135,0.01579863653995195
-4.431077694235589,0.0033876641089535704,0.016633731613248576
-4.390977443609023,0.0036647328314052484,0.01751074855428282
-4.350877192982456,0.003961630013891273,0.018430127448998045
-4.31077694235589,0.004279520647435987,0.01939226134445598
-4.2706766917293235,0.004619616854966929,0.020397495381213326
-4.230576441102757,0.0049831780719617694,0.021446125739120463
-4.190476190476191,0.0053715110659029236,0.022538398372166757
-4.150375939849624,0.005785969781647867,0.02367450751242261
-4.110275689223058,0.006227954999708275,0.02485459392822076
-4.0701754385964914,0.006698913794384027,0.026078742927410987
-4.030075187969925,0.007200338778725126,0.0273469821027278
-3.9899749373433586,0.007733767123400649,0.028659278822930328
-3.949874686716792,0.008300779336744803,0.03001553748029654
-3.909774436090226,0.008902997793530812,0.03141559651215172
-3.8696741854636594,0.009542085000398803,0.03285922522125708
-3.829573934837093,0.010219741586338663,0.03434612042693155
-3.7894736842105265,0.01093770400720695,0.03587590298558935
-3.74937343358396,0.01169774195394222,0.0374481142257992
-3.7092731829573937,0.012501655454938858,0.03906221234886786
-3.6691729323308273,0.013351271663947758,0.040717568851180566
-3.629072681704261,0.014248441325895728,0.04241346502897041
-3.5889724310776945,0.015195034914154528,0.04414908862971476
-3.548872180451128,0.01619293843404641,0.0459235307168771
-3.5087719298245617,0.017244048888744746,0.04773578281613444
-3.4686716791979952,0.018350269405214992,0.04958473441150291
-3.428571428571429,0.019513504019440502,0.051469170858848674
-3.3884711779448624,0.02073565212188632,0.05338777178213876
-3.348370927318296,0.022018602565968066,0.055339110014458105
-3.3082706766917296,0.023364227444206933,0.057321651141326466
-3.268170426065163,0.024774375538759285,0.059333753698264206
-3.2280701754385968,0.02625086545510351,0.061373670067956
-3.1879699248120303,0.027795478449838176,0.06343954811486648
-3.147869674185464,0.02940995096578562,0.06552943358689713
-3.1077694235588975,0.03109596688989238,0.06764127330479376
-3.067669172932331,0.03285514955176109,0.0697729191506795
-3.0275689223057647,0.0346890534830246,0.07192213285747812
-2.9874686716791983,0.03659915596016821,0.07408659159128683
-2.947368421052632,0.03858684835580604,0.07626389430914003
-2.9072681704260654,0.04065342732580587,0.07845156886525825
-2.867167919799499,0.04280008586201817,0.08064707982997064
-2.8270676691729326,0.045027904242681105,0.08284783697719784
-2.786967418546366,0.0473378409148282,0.08505120438882921
-2.7468671679198,0.04973072334519784,0.08725451011764454
-2.7067669172932334,0.052207238878219105,0.0894550563447213
-2.666666666666667,0.05476792564160388,0.09165012996259943
-2.6265664160401005,0.05741316354189462,0.09383701351189803
-2.586466165413534,0.06014316539398052,0.09601299639659772
-2.5463659147869677,0.06295796823008258,0.09817538630181043
-2.5062656641604013,0.06585742483500369,0.10032152073750067
-2.466165413533835,0.06884119555552308,0.10244877863222725
-2.4260651629072685,0.07190874043267113,0.10455459190244241
-2.385964912280702,0.07505931170622936,0.10663645692508851
-2.3458646616541357,0.07829194674115317,0.10869194584403132
-2.3057644110275692,0.08160546142568913,0.11071871764410825
-2.265664160401003,0.08499844409074868,0.11271452893008238
-2.2255639097744364,0.08846924999959059,0.11467724435141176
-2.18546365914787,0.09201599645604597,0.11660484661731146
-2.1453634085213036,0.0956365585783877,0.11849544604993428
-2.105263157894737,0.09932856578448962,0.12034728962649999
-2.0651629072681708,0.10308939903214114,0.12215876946373481
-2.0250626566416043,0.10691618885627513,0.12392843069994938
-1.984962406015038,0.11080581424243384,0.12565497873142287
-1.9448621553884715,0.11475490237304077,0.1273372857604467
-1.904761904761905,0.11875982927997393,0.1289743966124027
-1.8646616541353387,0.12281672143355273,0.13056553377867647
-1.8245614035087723,0.12692145829437115,0.1321101016410877
-1.7844611528822059,0.13106967585044446,0.13360768983199117
-1.7443609022556394,0.13525677115790274,0.1350580756824093
-1.704260651629073,0.13947790789898054,0.13646122570867328
-1.6641604010025066,0.14372802296633722,0.13781729608629256
-1.6240601503759402,0.14800183407782275,0.1391266320583532
-1.5839598997493738,0.15229384842070162,0.14038976622492208
-1.5438596491228074,0.15659837231909376,0.14160741565993096
-1.503759398496241,0.16090952191301053,0.142780477803094
-1.4636591478696745,0.16522123483189574,0.143910025076797
-1.4235588972431081,0.16952728284004726,0.1449972981818053
-1.3834586466165417,0.17382128542574213,0.14604369803125952
-1.3433583959899753,0.17809672430033963,0.14705077628991609
-1.303258145363409,0.1823469587681399,0.1480202244950549
-1.2631578947368425,0.18656524192235804,0.14895386174698694
-1.223057644110276,0.19074473761728208,0.1498536209706548
-1.1829573934837097,0.1948785381615443,0.1507215337653845
-1.1428571428571432,0.19895968267249772,0.15155971387731146
-1.1027568922305768,0.2029811760269816,0.15237033934818991
-1.0626566416040104,0.20693600833931902,0.15315563341497856
-1.022556390977444,0.21081717489325624,0.15391784425648342
-0.9824561403508776,0.21461769645075054,0.1546592237060759
-0.9423558897243112,0.218330639857085,0.1553820050727082
-0.9022556390977448,0.22194913885875192,0.15608838023565846
-0.8621553884711783,0.22546641504793816,0.1567804762011957
-0.8220551378446119,0.22887579884528617,0.1574603313311386
-0.7819548872180455,0.2321707504309161,0.15812987147358387
-0.7418546365914791,0.23534488053249628,0.15879088624437707
-0.7017543859649127,0.2383919709784573,0.159445005723661
-0.6616541353383463,0.24130599492427288,0.16009367784458386
-0.6215538847117799,0.24408113666008313,0.16073814676050874
-0.5814536340852134,0.24671181090882313,0.16137943248241313
-0.541353383458647,0.2491926815254384,0.1620183120792488
-0.5012531328320806,0.25151867950972145,0.1626553027305381
-0.4611528822055142,0.2536850202477781,0.16329064691219672
-0.4210526315789478,0.25568721990012316,0.16392429998335237
-0.3809523809523814,0.2575211108578975,0.16455592042373476
-0.34085213032581496,0.2591828561926708,0.16518486294807413
-0.30075187969924855,0.260668963029734,0.16581017469603435
-0.26065162907268213,0.26197629477965373,0.16643059466374718
-0.22055137844611572,0.2631020821681483,0.1670445565063692
-0.1804511278195493,0.26404393301,0.1676501948006799
-0.1403508771929829,0.2647998406787247,0.1682453548131205
-0.10025062656641648,0.2653681912300256,0.16882760577244968
-0.060150375939850065,0.2657477691436392,0.16939425759805132
-0.02005012531328365,0.26593776165498023,0.16994238098562428
0.020050125313282763,0.26593776165498023,0.1704688307023181
0.06015037593984829,0.26574776914363923,0.17097027189418662
0.10025062656641559,0.2653681912300256,0.17144320916097266
0.1403508771929829,0.2647998406787247,0.17188401810757326
0.18045112781954842,0.26404393301000006,0.1722889790389197
0.22055137844611394,0.26310208216814834,0.17265431242625942
0.26065162907268125,0.26197629477965373,0.17297621573871813
0.30075187969924855,0.260668963029734,0.17325090120527756
0.3408521303258141,0.25918285619267084,0.17347463404954827
0.3809523809523796,0.2575211108578975,0.17364377072350137
0.4210526315789469,0.25568721990012316,0.1737547966570812
0.4611528822055142,0.2536850202477781,0.1738043630386868
0.5012531328320797,0.25151867950972145,0.17378932214706852
0.5413533834586453,0.24919268152543847,0.1737067607683149
0.5814536340852126,0.2467118109088232,0.1735540312522369
0.6215538847117799,0.24408113666008313,0.17332877979037595
0.6616541353383454,0.24130599492427293,0.17302897153273902
0.7017543859649109,0.23839197097845743,0.1726529122017208
0.7418546365914782,0.23534488053249636,0.17219926590890536
0.7819548872180455,0.2321707504309161,0.17166706893283365
0.822055137844611,0.2288757988452862,0.17105573927257237
0.8621553884711766,0.2254664150479383,0.17036508185207985
0.9022556390977439,0.22194913885875203,0.16959528931298776
0.9423558897243112,0.218330639857085,0.16874693839743096
0.9824561403508767,0.21461769645075066,0.16782098198689882
1.0225563909774422,0.21081717489325644,0.16681873692664514
1.0626566416040095,0.20693600833931913,0.16574186782688724
1.1027568922305768,0.2029811760269816,0.16459236709078934
1.1428571428571423,0.19895968267249778,0.1633725314740198
1.1829573934837079,0.19487853816154446,0.16208493553056302
1.2230576441102752,0.1907447376172822,0.1607324023435736
1.2631578947368425,0.18656524192235804,0.15931797197760714
1.303258145363408,0.18234695876813997,0.1578448681189229
1.3433583959899735,0.17809672430033985,0.1563164633931874
1.3834586466165408,0.17382128542574224,0.15473624386445686
1.4235588972431081,0.16952728284004726,0.1531077732255471
1.4636591478696737,0.16522123483189582,0.15143465718774302
1.5037593984962392,0.16090952191301072,0.149720508567345
1.5438596491228065,0.15659837231909382,0.14796891354802988
1.5839598997493738,0.15229384842070162,0.146183399571817
1.6240601503759393,0.14800183407782283,0.14436740527809633
1.6641604010025048,0.1437280229663374,0.14252425287035791
1.7042606516290721,0.1394779078989806,0.14065712324474602
1.7443609022556394,0.13525677115790274,0.13876903416420255
1.784461152882205,0.13106967585044452,0.13686282170774183
1.8245614035087705,0.12692145829437135,0.1349411251673173
1.8646616541353378,0.12281672143355281,0.13300637550586955
1.904761904761905,0.11875982927997393,0.1310607874305613
1.9448621553884706,0.11475490237304083,0.12910635507598012
1.9849624060150362,0.110805814242434,0.12714485123429306
2.0250626566416035,0.10691618885627518,0.12517783001396046
2.0651629072681708,0.10308939903214114,0.12320663275660651
2.1052631578947363,0.09932856578448969,0.1212323969938764
2.145363408521302,0.09563655857838783,0.11925606818332121
2.185463659147869,0.09201599645604602,0.11727841392521848
2.2255639097744364,0.08846924999959059,0.11530004033126601
2.265664160401002,0.08499844409074873,0.11332141019168109
2.3057644110275675,0.08160546142568925,0.11134286256966383
2.3458646616541348,0.07829194674115324,0.10936463344154809
2.385964912280702,0.07505931170622936,0.1073868769972611
2.4260651629072676,0.07190874043267119,0.10540968721878961
2.466165413533833,0.06884119555552322,0.10343311936393002
2.5062656641604004,0.06585742483500372,0.10145721099828892
2.5463659147869677,0.06295796823008258,0.09948200223979678
2.5864661654135332,0.06014316539398056,0.09750755490631303
2.6265664160400988,0.057413163541894734,0.09553397028756784
2.666666666666666,0.054767925641603925,0.09356140529696647
2.7067669172932334,0.052207238878219105,0.09159008679591962
2.746867167919799,0.049730723345197875,0.08962032392254121
2.7869674185463644,0.047337840914828296,0.08765251829698903
2.8270676691729317,0.04502790424268114,0.0856871720165986
2.867167919799499,0.04280008586201817,0.08372489339451511
2.9072681704260646,0.04065342732580591,0.08176640043503383
2.94736842105263,0.038586848355806114,0.07981252207663067
2.9874686716791974,0.03659915596016824,0.07786419726910533
3.0275689223057647,0.0346890534830246,0.07592247198381405
3.06766917293233,0.03285514955176116,0.07398849428521206
3.1077694235588957,0.031095966889892458,0.0720635076174715
3.147869674185463,0.029409950965785667,0.07014884248153329
3.1879699248120303,0.027795478449838176,0.06824590669540571
3.228070175438596,0.026250865455103554,0.06635617444375586
3.2681704260651614,0.024774375538759358,0.06448117433185427
3.3082706766917287,0.02336422744420698,0.06262247666381442
3.348370927318296,0.022018602565968066,0.06078168016597524
3.3884711779448615,0.02073565212188636,0.05896039837344457
3.428571428571427,0.019513504019440558,0.05716024589153999
3.4686716791979944,0.01835026940521503,0.055382824734467824
3.5087719298245617,0.017244048888744746,0.05362971093145595
3.548872180451127,0.016192938434046445,0.05190244157609866
3.5889724310776927,0.015195034914154582,0.05020250247831222
3.62907268170426,0.01424844132589576,0.04853131656046201
3.6691729323308273,0.013351271663947758,0.04689023312033357
3.709273182957393,0.012501655454938879,0.0452805180640935
3.7493734335839584,0.011697741953942256,0.04370334519261577
3.7894736842105257,0.010937704007206972,0.04215978860489883
3.829573934837093,0.010219741586338663,0.04065081626309915
3.8696741854636585,0.009542085000398824,0.039177284745253026
3.909774436090224,0.008902997793530843,0.03773993519430331
3.9498746867167913,0.008300779336744822,0.036339390455799675
3.9899749373433586,0.007733767123400649,0.034976153381763346
4.030075187969924,0.007200338778725141,0.03365060626482602
4.07017543859649,0.0066989137943840515,0.03236301135494702
4.110275689223057,0.006227954999708292,0.031113512400820807
4.150375939849624,0.005785969781647867,0.029902137149517765
4.19047619047619,0.0053715110659029374,0.028728800730924025
4.230576441102755,0.00498317807196179,0.027593309848109256
4.270676691729323,0.004619616854966937,0.026495367690774527
4.31077694235589,0.004279520647435987,0.025434579486317752
4.3508771929824555,0.003961630013891285,0.024410458601696362
4.390977443609021,0.0036647328314052645,0.02342243310904106
4.431077694235588,0.0033876641089535795,0.022469852728760956
4.471177944862156,0.0031293056582903135,0.021551996065550246
4.511278195488721,0.0028885856288256117,0.020668078055141894
4.551378446115287,0.002664477918700787,0.019817257542732527
4.591478696741854,0.0024560014739254793,0.018998644917619982
4.631578947368421,0.0022622194870705317,0.01821130973264591
4.671679197994987,0.0020822385066053286,0.017454288241434968
4.711779448621552,0.0019152074675335784,0.016726590791087622
4.75187969924812,0.00176031665352265,0.01602720901284875
4.791979949874687,0.0016167966002425625,0.015355122758281598
4.832080200501252,0.001483916949136936,0.014709306733578295
4.872180451127818,0.0013609852603432959,0.014088736789796068
4.912280701754385,0.0012473457929683845,0.01349239583199018
4.9523809523809526,0.0011423782604089447,0.012919279315394263
4.992481203007518,0.0010454965678937556,0.01236840030195605
5.032581453634084,0.0009561475389111641,0.011838794055651984
5.072681704260651,0.0008738096366812369,0.011329522160061176
5.112781954887218,0.0007979916863351274,0.010839676146659209
5.152882205513784,0.0007282316029790578,0.010368380627180002
5.192982456140349,0.0006640951303481726,0.009914795928167202
5.233082706766917,0.0006051745942984076,0.00947812023047495
5.273182957393484,0.0005510876749436961,0.009057591220955947
5.313283208020049,0.0005014762008229102,0.008652487267866419
5.353383458646615,0.000456004968076691,0.008262128135592182
5.393483709273182,0.000414360587229724,0.007885875258128599
5.4335839598997495,0.0003762503598095301,0.007523131594294053
5.473684210526315,0.000341401186689105,0.007173341090892819
5.513784461152881,0.00030955850971779497,0.006835987782934287
5.553884711779448,0.00028048528790287523,0.006510594562532718
5.593984962406015,0.0002539610091231666,0.006196721650226861
5.634085213032581,0.00022978073809568135,0.00589396480414889
5.674185463659146,0.0002077542010762149,0.005601953303718798
5.7142857142857135,0.00018770490755471683,0.005320347745329602
5.754385964912281,0.00016946930900549502,0.005048837687814808
5.794486215538846,0.0001528959945703818,0.004787139185352153
5.834586466165412,0.00013784492338911582,0.004534992244864535
5.874686716791979,0.00012418669314470985,0.004292158243944831
5.9147869674185465,0.00011180184426161852,0.004058417343877647
5.954887218045112,0.0001005801990803643,0.003833565930487518
5.9949874686716775,9.042023523299859e-05,0.0036174141133448775
6.035087719298245,8.122849235854941e-05,0.0034097833113486717
6.075187969924812,7.291901122552447e-05,0.0032105039499247838
6.115288220551378,6.541280426876201e-05,0.003019413292081521
6.155388471177943,5.863735649956074e-05,0.002836353422400812
6.1954887218045105,5.252615571019043e-05,0.002661169399770118
6.235588972431078,4.701825086579511e-05,0.002493707591331092
6.275689223057643,4.205783755746007e-05,0.0023338141967905552
6.315789473684209,3.759386937909192e-05,0.0021813339689607087
6.355889724310776,3.3579694086920885e-05,0.0020361091332178082
6.3959899749373434,2.9972713403187667e-05,0.0018979785055383907
6.436090225563909,2.6734065334176087e-05,0.0017667768059311073
6.4761904761904745,2.3828327886561807e-05,0.0016423341614664707
6.516290726817042,2.1223243084394027e-05,0.0015244757907468874
6.556390977443609,1.888946021134215e-05,0.0014130218595794896
6.596491228070175,1.680029722854003e-05,0.0013077874958325633
6.63659147869674,1.4931519346940746e-05,0.0012085829499840555
6.6766917293233075,1.3261133764050484e-05,0.0011152138867128228
6.716791979949875,1.1769199607810338e-05,0.0010274817920389483
6.75689223057644,1.043765216480787e-05,0.0009451844799816092
6.796992481203006,9.250140505569645e-06,0.0008681166824597728
6.837092731829573,8.191877656046891e-06,0.0007960707061953054
6.87719298245614,7.249502501267201e-06,0.0007288371406692177
6.917293233082706,6.410952644193102e-06,0.0006662056017054285
6.9573934837092715,5.665347479866075e-06,0.0006079654959858461
6.997493734335839,5.002880781692456e-06,0.0005539067927069298
7.037593984962406,4.414722133060191e-06,0.0005038207896413301
7.077694235588972,3.892926573188451e-06,0.0004575008620385055
7.117794486215537,3.4303518610671616e-06,0.0004147431840551913
7.157894736842104,3.0205827954122407e-06,0.0003753474137210806
7.197994987468672,2.6578620616472394e-06,0.0003391173337890444
7.238095238095237,2.337027108936188e-06,0.00030586144216676375
7.278195488721803,2.053452591171866e-06,0.00027539348695385465
7.31829573934837,1.8029979355147523e-06,0.00024753294239408254
7.358395989974937,1.5819596305460795e-06,0.00022210542327753295
7.398496240601503,1.3870278533170111e-06,0.000198943036476894
7.438596491228068,1.2152470805343051e-06,0.00017788466936251296
7.478696741854636,1.0639803538154806e-06,0.00015877621580275987
7.518796992481203,9.30876892381448e-07,0.00014147074131234212
7.558897243107769,8.138427687433938e-07,0.0001258285896573492
7.598997493734334,7.110143839055132e-07,0.00011171743386006997
7.639097744360901,6.207344983698981e-07,9.901227506954365e-05
7.679197994987469,5.415305938268848e-07,8.759539317792626e-05
7.719298245614034,4.720953578767507e-07,7.735625337242419e-05
7.7593984962406,4.1126910049578524e-07,6.819137302362661e-05
7.799498746867167,3.5802392627088053e-07,6.000415343060584e-05
7.839598997493734,3.114495007249845e-07,5.2704680979194545e-05
7.8796992481203,2.7074026238413256e-07,4.620950223106563e-05
7.919799498746865,2.351839446403918e-07,4.044137735677852e-05
7.959899749373433,2.041512829883681e-07,3.5329016165062066e-05
8.0,1.7708679390146084e-07,3.080680077260101e-05
